wdpa_id,landcover_class,date,landcover_area_ha
30618,closed_forest_unknown,2017-01-01,1564
67670,closed_forest_unknown,2017-01-01,354
102817,closed_forest_unknown,2017-01-01,116
102910,closed_forest_unknown,2017-01-01,386
107569,closed_forest_unknown,2017-01-01,344
115079,closed_forest_unknown,2017-01-01,322
116297,closed_forest_unknown,2017-01-01,116
220034,closed_forest_unknown,2017-01-01,1088
301932,closed_forest_unknown,2017-01-01,116
302086,closed_forest_unknown,2017-01-01,116
306780,closed_forest_unknown,2017-01-01,232
342347,closed_forest_unknown,2017-01-01,116
902858,closed_forest_unknown,2017-01-01,256
227,cropland,2017-01-01,520
3305,cropland,2017-01-01,40
3306,cropland,2017-01-01,40
3307,cropland,2017-01-01,40
3311,cropland,2017-01-01,130
3314,cropland,2017-01-01,40
12226,cropland,2017-01-01,40
12229,cropland,2017-01-01,40
12570,cropland,2017-01-01,40
12572,cropland,2017-01-01,40
20224,cropland,2017-01-01,40
20230,cropland,2017-01-01,40
28850,cropland,2017-01-01,40
30605,cropland,2017-01-01,460
30606,cropland,2017-01-01,40
30614,cropland,2017-01-01,40
30618,cropland,2017-01-01,1532
67670,cropland,2017-01-01,200
102910,cropland,2017-01-01,310
107569,cropland,2017-01-01,166
115079,cropland,2017-01-01,40
116297,cropland,2017-01-01,40
220034,cropland,2017-01-01,40
302086,cropland,2017-01-01,40
306780,cropland,2017-01-01,80
342347,cropland,2017-01-01,40
902858,cropland,2017-01-01,496
227,herbaceous_vegetation,2017-01-01,120
3305,herbaceous_vegetation,2017-01-01,1020
3307,herbaceous_vegetation,2017-01-01,50
3311,herbaceous_vegetation,2017-01-01,330
3314,herbaceous_vegetation,2017-01-01,30
12226,herbaceous_vegetation,2017-01-01,330
12570,herbaceous_vegetation,2017-01-01,30
12572,herbaceous_vegetation,2017-01-01,30
20224,herbaceous_vegetation,2017-01-01,330
20230,herbaceous_vegetation,2017-01-01,30
28850,herbaceous_vegetation,2017-01-01,30
30605,herbaceous_vegetation,2017-01-01,740
30606,herbaceous_vegetation,2017-01-01,120
30614,herbaceous_vegetation,2017-01-01,30
30618,herbaceous_vegetation,2017-01-01,1634
67670,herbaceous_vegetation,2017-01-01,30
102910,herbaceous_vegetation,2017-01-01,30
107569,herbaceous_vegetation,2017-01-01,450
115079,herbaceous_vegetation,2017-01-01,30
116297,herbaceous_vegetation,2017-01-01,110
220034,herbaceous_vegetation,2017-01-01,2060
301932,herbaceous_vegetation,2017-01-01,418
302086,herbaceous_vegetation,2017-01-01,30
306780,herbaceous_vegetation,2017-01-01,60
342347,herbaceous_vegetation,2017-01-01,30
902858,herbaceous_vegetation,2017-01-01,708
227,herbaceous_wetland,2017-01-01,1010
3305,herbaceous_wetland,2017-01-01,670
3306,herbaceous_wetland,2017-01-01,760
3311,herbaceous_wetland,2017-01-01,350
12226,herbaceous_wetland,2017-01-01,90
12241,herbaceous_wetland,2017-01-01,90
12570,herbaceous_wetland,2017-01-01,90
20224,herbaceous_wetland,2017-01-01,680
28850,herbaceous_wetland,2017-01-01,90
30604,herbaceous_wetland,2017-01-01,90
30605,herbaceous_wetland,2017-01-01,1300
30606,herbaceous_wetland,2017-01-01,90
30618,herbaceous_wetland,2017-01-01,1578
67670,herbaceous_wetland,2017-01-01,170
102817,herbaceous_wetland,2017-01-01,90
102910,herbaceous_wetland,2017-01-01,840
107569,herbaceous_wetland,2017-01-01,2910
115079,herbaceous_wetland,2017-01-01,580
116297,herbaceous_wetland,2017-01-01,510
220034,herbaceous_wetland,2017-01-01,1756
301932,herbaceous_wetland,2017-01-01,430
302086,herbaceous_wetland,2017-01-01,90
306780,herbaceous_wetland,2017-01-01,180
342347,herbaceous_wetland,2017-01-01,90
902858,herbaceous_wetland,2017-01-01,1000
30614,open_forest_deciduous_broad_leaf,2017-01-01,124
342347,open_forest_deciduous_broad_leaf,2017-01-01,124
902858,open_forest_deciduous_broad_leaf,2017-01-01,124
197,open_forest_evergreen_broad_leaf,2017-01-01,122
227,open_forest_evergreen_broad_leaf,2017-01-01,122
3305,open_forest_evergreen_broad_leaf,2017-01-01,2030
3306,open_forest_evergreen_broad_leaf,2017-01-01,122
3307,open_forest_evergreen_broad_leaf,2017-01-01,602
3311,open_forest_evergreen_broad_leaf,2017-01-01,302
3314,open_forest_evergreen_broad_leaf,2017-01-01,122
12226,open_forest_evergreen_broad_leaf,2017-01-01,122
12229,open_forest_evergreen_broad_leaf,2017-01-01,122
12241,open_forest_evergreen_broad_leaf,2017-01-01,122
12570,open_forest_evergreen_broad_leaf,2017-01-01,212
12572,open_forest_evergreen_broad_leaf,2017-01-01,122
20224,open_forest_evergreen_broad_leaf,2017-01-01,302
20230,open_forest_evergreen_broad_leaf,2017-01-01,122
28850,open_forest_evergreen_broad_leaf,2017-01-01,122
30604,open_forest_evergreen_broad_leaf,2017-01-01,302
30605,open_forest_evergreen_broad_leaf,2017-01-01,468
30606,open_forest_evergreen_broad_leaf,2017-01-01,122
30614,open_forest_evergreen_broad_leaf,2017-01-01,248
30618,open_forest_evergreen_broad_leaf,2017-01-01,1256
67670,open_forest_evergreen_broad_leaf,2017-01-01,234
102817,open_forest_evergreen_broad_leaf,2017-01-01,122
102910,open_forest_evergreen_broad_leaf,2017-01-01,424
107569,open_forest_evergreen_broad_leaf,2017-01-01,122
115079,open_forest_evergreen_broad_leaf,2017-01-01,424
116297,open_forest_evergreen_broad_leaf,2017-01-01,122
220034,open_forest_evergreen_broad_leaf,2017-01-01,758
301932,open_forest_evergreen_broad_leaf,2017-01-01,234
302086,open_forest_evergreen_broad_leaf,2017-01-01,122
306780,open_forest_evergreen_broad_leaf,2017-01-01,334
342347,open_forest_evergreen_broad_leaf,2017-01-01,122
902858,open_forest_evergreen_broad_leaf,2017-01-01,1954
197,open_forest_unknown,2017-01-01,176
227,open_forest_unknown,2017-01-01,1604
3305,open_forest_unknown,2017-01-01,2560
3306,open_forest_unknown,2017-01-01,396
3307,open_forest_unknown,2017-01-01,390
3311,open_forest_unknown,2017-01-01,602
3314,open_forest_unknown,2017-01-01,126
12226,open_forest_unknown,2017-01-01,522
12229,open_forest_unknown,2017-01-01,126
12241,open_forest_unknown,2017-01-01,126
12570,open_forest_unknown,2017-01-01,216
12572,open_forest_unknown,2017-01-01,126
20224,open_forest_unknown,2017-01-01,522
20230,open_forest_unknown,2017-01-01,126
28850,open_forest_unknown,2017-01-01,126
30604,open_forest_unknown,2017-01-01,522
30605,open_forest_unknown,2017-01-01,1242
30606,open_forest_unknown,2017-01-01,216
30614,open_forest_unknown,2017-01-01,126
30618,open_forest_unknown,2017-01-01,4358
67670,open_forest_unknown,2017-01-01,756
102817,open_forest_unknown,2017-01-01,126
102910,open_forest_unknown,2017-01-01,772
107569,open_forest_unknown,2017-01-01,1116
115079,open_forest_unknown,2017-01-01,612
116297,open_forest_unknown,2017-01-01,206
220034,open_forest_unknown,2017-01-01,1556
301932,open_forest_unknown,2017-01-01,548
302086,open_forest_unknown,2017-01-01,126
306780,open_forest_unknown,2017-01-01,918
342347,open_forest_unknown,2017-01-01,306
902858,open_forest_unknown,2017-01-01,2766
220034,open_sea,2017-01-01,200
227,permanent_water_bodies,2017-01-01,1270
3305,permanent_water_bodies,2017-01-01,410
3306,permanent_water_bodies,2017-01-01,410
3311,permanent_water_bodies,2017-01-01,510
20224,permanent_water_bodies,2017-01-01,250
30605,permanent_water_bodies,2017-01-01,1800
30618,permanent_water_bodies,2017-01-01,1190
67670,permanent_water_bodies,2017-01-01,160
102910,permanent_water_bodies,2017-01-01,1020
107569,permanent_water_bodies,2017-01-01,546
115079,permanent_water_bodies,2017-01-01,850
116297,permanent_water_bodies,2017-01-01,80
220034,permanent_water_bodies,2017-01-01,1280
301932,permanent_water_bodies,2017-01-01,170
902858,permanent_water_bodies,2017-01-01,750
197,shrubs,2017-01-01,20
227,shrubs,2017-01-01,740
3305,shrubs,2017-01-01,1098
3307,shrubs,2017-01-01,20
3311,shrubs,2017-01-01,310
3314,shrubs,2017-01-01,20
12226,shrubs,2017-01-01,310
12241,shrubs,2017-01-01,20
12570,shrubs,2017-01-01,20
12572,shrubs,2017-01-01,20
20224,shrubs,2017-01-01,310
28850,shrubs,2017-01-01,20
30604,shrubs,2017-01-01,110
30605,shrubs,2017-01-01,716
30606,shrubs,2017-01-01,110
30614,shrubs,2017-01-01,20
30618,shrubs,2017-01-01,2172
67670,shrubs,2017-01-01,532
102910,shrubs,2017-01-01,310
107569,shrubs,2017-01-01,480
115079,shrubs,2017-01-01,200
116297,shrubs,2017-01-01,20
220034,shrubs,2017-01-01,1290
301932,shrubs,2017-01-01,308
302086,shrubs,2017-01-01,20
306780,shrubs,2017-01-01,130
342347,shrubs,2017-01-01,20
902858,shrubs,2017-01-01,892
197,built_up,2018-01-01,50
227,built_up,2018-01-01,50
3305,built_up,2018-01-01,50
3314,built_up,2018-01-01,50
30605,built_up,2018-01-01,50
30614,built_up,2018-01-01,50
30618,built_up,2018-01-01,150
107569,built_up,2018-01-01,50
220034,built_up,2018-01-01,50
306780,built_up,2018-01-01,100
902858,built_up,2018-01-01,50
30614,closed_forest_deciduous_broad_leaf,2018-01-01,114
342347,closed_forest_deciduous_broad_leaf,2018-01-01,114
902858,closed_forest_deciduous_broad_leaf,2018-01-01,114
197,closed_forest_evergreen_broad_leaf,2018-01-01,112
227,closed_forest_evergreen_broad_leaf,2018-01-01,192
3305,closed_forest_evergreen_broad_leaf,2018-01-01,1891
3306,closed_forest_evergreen_broad_leaf,2018-01-01,112
3307,closed_forest_evergreen_broad_leaf,2018-01-01,476
3311,closed_forest_evergreen_broad_leaf,2018-01-01,202
3314,closed_forest_evergreen_broad_leaf,2018-01-01,112
12226,closed_forest_evergreen_broad_leaf,2018-01-01,112
12229,closed_forest_evergreen_broad_leaf,2018-01-01,112
12241,closed_forest_evergreen_broad_leaf,2018-01-01,112
12570,closed_forest_evergreen_broad_leaf,2018-01-01,292
12572,closed_forest_evergreen_broad_leaf,2018-01-01,112
20224,closed_forest_evergreen_broad_leaf,2018-01-01,202
20230,closed_forest_evergreen_broad_leaf,2018-01-01,112
28850,closed_forest_evergreen_broad_leaf,2018-01-01,112
30604,closed_forest_evergreen_broad_leaf,2018-01-01,112
30605,closed_forest_evergreen_broad_leaf,2018-01-01,560
30606,closed_forest_evergreen_broad_leaf,2018-01-01,112
30614,closed_forest_evergreen_broad_leaf,2018-01-01,350
30618,closed_forest_evergreen_broad_leaf,2018-01-01,3052
67670,closed_forest_evergreen_broad_leaf,2018-01-01,470
102817,closed_forest_evergreen_broad_leaf,2018-01-01,112
102910,closed_forest_evergreen_broad_leaf,2018-01-01,462
107569,closed_forest_evergreen_broad_leaf,2018-01-01,238
115079,closed_forest_evergreen_broad_leaf,2018-01-01,472
116297,closed_forest_evergreen_broad_leaf,2018-01-01,112
220034,closed_forest_evergreen_broad_leaf,2018-01-01,612
301932,closed_forest_evergreen_broad_leaf,2018-01-01,202
302086,closed_forest_evergreen_broad_leaf,2018-01-01,112
306780,closed_forest_evergreen_broad_leaf,2018-01-01,224
342347,closed_forest_evergreen_broad_leaf,2018-01-01,112
902858,closed_forest_evergreen_broad_leaf,2018-01-01,3022
227,closed_forest_mixed,2018-01-01,115
30605,closed_forest_mixed,2018-01-01,115
107569,closed_forest_mixed,2018-01-01,115
197,closed_forest_unknown,2018-01-01,116
227,closed_forest_unknown,2018-01-01,536
3305,closed_forest_unknown,2018-01-01,116
3306,closed_forest_unknown,2018-01-01,116
3307,closed_forest_unknown,2018-01-01,116
3311,closed_forest_unknown,2018-01-01,206
3314,closed_forest_unknown,2018-01-01,116
12226,closed_forest_unknown,2018-01-01,116
12229,closed_forest_unknown,2018-01-01,116
12241,closed_forest_unknown,2018-01-01,116
12570,closed_forest_unknown,2018-01-01,116
12572,closed_forest_unknown,2018-01-01,116
20224,closed_forest_unknown,2018-01-01,206
20230,closed_forest_unknown,2018-01-01,116
28850,closed_forest_unknown,2018-01-01,116
30604,closed_forest_unknown,2018-01-01,116
30605,closed_forest_unknown,2018-01-01,466
30606,closed_forest_unknown,2018-01-01,116
30614,closed_forest_unknown,2018-01-01,116
30618,closed_forest_unknown,2018-01-01,1470
67670,closed_forest_unknown,2018-01-01,354
102817,closed_forest_unknown,2018-01-01,116
102910,closed_forest_unknown,2018-01-01,386
107569,closed_forest_unknown,2018-01-01,354
115079,closed_forest_unknown,2018-01-01,296
116297,closed_forest_unknown,2018-01-01,116
220034,closed_forest_unknown,2018-01-01,1062
301932,closed_forest_unknown,2018-01-01,116
302086,closed_forest_unknown,2018-01-01,116
306780,closed_forest_unknown,2018-01-01,232
342347,closed_forest_unknown,2018-01-01,116
902858,closed_forest_unknown,2018-01-01,256
227,cropland,2018-01-01,560
3305,cropland,2018-01-01,40
3306,cropland,2018-01-01,40
3307,cropland,2018-01-01,40
3311,cropland,2018-01-01,130
3314,cropland,2018-01-01,40
12226,cropland,2018-01-01,40
12229,cropland,2018-01-01,40
12570,cropland,2018-01-01,40
12572,cropland,2018-01-01,40
20224,cropland,2018-01-01,40
20230,cropland,2018-01-01,40
28850,cropland,2018-01-01,40
30605,cropland,2018-01-01,470
30606,cropland,2018-01-01,40
30614,cropland,2018-01-01,40
30618,cropland,2018-01-01,1622
67670,cropland,2018-01-01,210
102910,cropland,2018-01-01,310
107569,cropland,2018-01-01,166
115079,cropland,2018-01-01,40
116297,cropland,2018-01-01,40
220034,cropland,2018-01-01,40
302086,cropland,2018-01-01,40
306780,cropland,2018-01-01,80
342347,cropland,2018-01-01,40
902858,cropland,2018-01-01,496
227,herbaceous_vegetation,2018-01-01,120
3305,herbaceous_vegetation,2018-01-01,1188
3307,herbaceous_vegetation,2018-01-01,50
3311,herbaceous_vegetation,2018-01-01,390
3314,herbaceous_vegetation,2018-01-01,30
12226,herbaceous_vegetation,2018-01-01,390
12570,herbaceous_vegetation,2018-01-01,30
12572,herbaceous_vegetation,2018-01-01,30
20224,herbaceous_vegetation,2018-01-01,390
20230,herbaceous_vegetation,2018-01-01,30
28850,herbaceous_vegetation,2018-01-01,30
30605,herbaceous_vegetation,2018-01-01,830
30606,herbaceous_vegetation,2018-01-01,120
30614,herbaceous_vegetation,2018-01-01,30
30618,herbaceous_vegetation,2018-01-01,1694
67670,herbaceous_vegetation,2018-01-01,30
102910,herbaceous_vegetation,2018-01-01,30
107569,herbaceous_vegetation,2018-01-01,460
115079,herbaceous_vegetation,2018-01-01,30
116297,herbaceous_vegetation,2018-01-01,110
220034,herbaceous_vegetation,2018-01-01,2140
301932,herbaceous_vegetation,2018-01-01,418
302086,herbaceous_vegetation,2018-01-01,30
306780,herbaceous_vegetation,2018-01-01,60
342347,herbaceous_vegetation,2018-01-01,30
902858,herbaceous_vegetation,2018-01-01,708
227,herbaceous_wetland,2018-01-01,1066
3305,herbaceous_wetland,2018-01-01,700
3306,herbaceous_wetland,2018-01-01,790
3311,herbaceous_wetland,2018-01-01,340
12226,herbaceous_wetland,2018-01-01,90
12241,herbaceous_wetland,2018-01-01,90
12570,herbaceous_wetland,2018-01-01,90
20224,herbaceous_wetland,2018-01-01,660
28850,herbaceous_wetland,2018-01-01,90
30604,herbaceous_wetland,2018-01-01,90
30605,herbaceous_wetland,2018-01-01,1200
30606,herbaceous_wetland,2018-01-01,90
30618,herbaceous_wetland,2018-01-01,1584
67670,herbaceous_wetland,2018-01-01,180
102817,herbaceous_wetland,2018-01-01,90
102910,herbaceous_wetland,2018-01-01,850
107569,herbaceous_wetland,2018-01-01,3060
115079,herbaceous_wetland,2018-01-01,580
116297,herbaceous_wetland,2018-01-01,510
220034,herbaceous_wetland,2018-01-01,1662
301932,herbaceous_wetland,2018-01-01,420
302086,herbaceous_wetland,2018-01-01,90
306780,herbaceous_wetland,2018-01-01,180
342347,herbaceous_wetland,2018-01-01,90
902858,herbaceous_wetland,2018-01-01,1020
30614,open_forest_deciduous_broad_leaf,2018-01-01,124
342347,open_forest_deciduous_broad_leaf,2018-01-01,124
902858,open_forest_deciduous_broad_leaf,2018-01-01,124
197,open_forest_evergreen_broad_leaf,2018-01-01,122
227,open_forest_evergreen_broad_leaf,2018-01-01,122
3305,open_forest_evergreen_broad_leaf,2018-01-01,2096
3306,open_forest_evergreen_broad_leaf,2018-01-01,122
3307,open_forest_evergreen_broad_leaf,2018-01-01,602
3311,open_forest_evergreen_broad_leaf,2018-01-01,302
3314,open_forest_evergreen_broad_leaf,2018-01-01,122
12226,open_forest_evergreen_broad_leaf,2018-01-01,122
12229,open_forest_evergreen_broad_leaf,2018-01-01,122
12241,open_forest_evergreen_broad_leaf,2018-01-01,122
12570,open_forest_evergreen_broad_leaf,2018-01-01,212
12572,open_forest_evergreen_broad_leaf,2018-01-01,122
20224,open_forest_evergreen_broad_leaf,2018-01-01,302
20230,open_forest_evergreen_broad_leaf,2018-01-01,122
28850,open_forest_evergreen_broad_leaf,2018-01-01,122
30604,open_forest_evergreen_broad_leaf,2018-01-01,302
30605,open_forest_evergreen_broad_leaf,2018-01-01,468
30606,open_forest_evergreen_broad_leaf,2018-01-01,122
30614,open_forest_evergreen_broad_leaf,2018-01-01,248
30618,open_forest_evergreen_broad_leaf,2018-01-01,1250
67670,open_forest_evergreen_broad_leaf,2018-01-01,234
102817,open_forest_evergreen_broad_leaf,2018-01-01,122
102910,open_forest_evergreen_broad_leaf,2018-01-01,392
107569,open_forest_evergreen_broad_leaf,2018-01-01,122
115079,open_forest_evergreen_broad_leaf,2018-01-01,392
116297,open_forest_evergreen_broad_leaf,2018-01-01,122
220034,open_forest_evergreen_broad_leaf,2018-01-01,724
301932,open_forest_evergreen_broad_leaf,2018-01-01,234
302086,open_forest_evergreen_broad_leaf,2018-01-01,122
306780,open_forest_evergreen_broad_leaf,2018-01-01,334
342347,open_forest_evergreen_broad_leaf,2018-01-01,122
902858,open_forest_evergreen_broad_leaf,2018-01-01,1682
197,open_forest_unknown,2018-01-01,176
227,open_forest_unknown,2018-01-01,1522
3305,open_forest_unknown,2018-01-01,2486
3306,open_forest_unknown,2018-01-01,396
3307,open_forest_unknown,2018-01-01,390
3311,open_forest_unknown,2018-01-01,576
3314,open_forest_unknown,2018-01-01,126
12226,open_forest_unknown,2018-01-01,486
12229,open_forest_unknown,2018-01-01,126
12241,open_forest_unknown,2018-01-01,126
12570,open_forest_unknown,2018-01-01,216
12572,open_forest_unknown,2018-01-01,126
20224,open_forest_unknown,2018-01-01,486
20230,open_forest_unknown,2018-01-01,126
28850,open_forest_unknown,2018-01-01,126
30604,open_forest_unknown,2018-01-01,486
30605,open_forest_unknown,2018-01-01,1146
30606,open_forest_unknown,2018-01-01,216
30614,open_forest_unknown,2018-01-01,126
30618,open_forest_unknown,2018-01-01,4138
67670,open_forest_unknown,2018-01-01,766
102817,open_forest_unknown,2018-01-01,126
102910,open_forest_unknown,2018-01-01,746
107569,open_forest_unknown,2018-01-01,1128
115079,open_forest_unknown,2018-01-01,566
116297,open_forest_unknown,2018-01-01,206
220034,open_forest_unknown,2018-01-01,1552
301932,open_forest_unknown,2018-01-01,548
302086,open_forest_unknown,2018-01-01,126
306780,open_forest_unknown,2018-01-01,882
342347,open_forest_unknown,2018-01-01,306
902858,open_forest_unknown,2018-01-01,2518
220034,open_sea,2018-01-01,200
227,permanent_water_bodies,2018-01-01,1280
3305,permanent_water_bodies,2018-01-01,430
3306,permanent_water_bodies,2018-01-01,430
3311,permanent_water_bodies,2018-01-01,510
20224,permanent_water_bodies,2018-01-01,250
30605,permanent_water_bodies,2018-01-01,1500
30618,permanent_water_bodies,2018-01-01,1190
67670,permanent_water_bodies,2018-01-01,170
102910,permanent_water_bodies,2018-01-01,1010
107569,permanent_water_bodies,2018-01-01,592
115079,permanent_water_bodies,2018-01-01,840
116297,permanent_water_bodies,2018-01-01,80
220034,permanent_water_bodies,2018-01-01,1270
301932,permanent_water_bodies,2018-01-01,160
902858,permanent_water_bodies,2018-01-01,750
197,shrubs,2018-01-01,20
227,shrubs,2018-01-01,860
3305,shrubs,2018-01-01,1196
3307,shrubs,2018-01-01,20
3311,shrubs,2018-01-01,380
3314,shrubs,2018-01-01,20
12226,shrubs,2018-01-01,380
12241,shrubs,2018-01-01,20
12570,shrubs,2018-01-01,20
12572,shrubs,2018-01-01,20
20224,shrubs,2018-01-01,380
28850,shrubs,2018-01-01,20
30604,shrubs,2018-01-01,110
30605,shrubs,2018-01-01,948
30606,shrubs,2018-01-01,110
30614,shrubs,2018-01-01,20
30618,shrubs,2018-01-01,2268
67670,shrubs,2018-01-01,426
102910,shrubs,2018-01-01,380
107569,shrubs,2018-01-01,480
115079,shrubs,2018-01-01,200
116297,shrubs,2018-01-01,20
220034,shrubs,2018-01-01,1624
301932,shrubs,2018-01-01,308
302086,shrubs,2018-01-01,20
306780,shrubs,2018-01-01,130
342347,shrubs,2018-01-01,20
902858,shrubs,2018-01-01,882
197,built_up,2019-01-01,1.15846770708561
227,built_up,2019-01-01,413.482003447592
3305,built_up,2019-01-01,4.64012241942286
3314,built_up,2019-01-01,1.16409441556633
30605,built_up,2019-01-01,39.4589456730276
30614,built_up,2019-01-01,1.16261345141828
30618,built_up,2019-01-01,1522.70120646351
107569,built_up,2019-01-01,115.777498563585
220034,built_up,2019-01-01,27.3978231705546
306780,built_up,2019-01-01,4.59823545039892
902858,built_up,2019-01-01,735.876774540784
30614,closed_forest_deciduous_broad_leaf,2019-01-01,1.16080787937343
342347,closed_forest_deciduous_broad_leaf,2019-01-01,86.8377408599645
902858,closed_forest_deciduous_broad_leaf,2019-01-01,1.16080787937343
197,closed_forest_evergreen_broad_leaf,2019-01-01,56114.0733046877
227,closed_forest_evergreen_broad_leaf,2019-01-01,302735.747994162
3305,closed_forest_evergreen_broad_leaf,2019-01-01,20314.7927844779
3306,closed_forest_evergreen_broad_leaf,2019-01-01,59922.7413969527
3307,closed_forest_evergreen_broad_leaf,2019-01-01,38389.1557788087
3311,closed_forest_evergreen_broad_leaf,2019-01-01,14015.815288342
3314,closed_forest_evergreen_broad_leaf,2019-01-01,55455.3193390482
12226,closed_forest_evergreen_broad_leaf,2019-01-01,33576.7588558672
12229,closed_forest_evergreen_broad_leaf,2019-01-01,37674.5040484124
12241,closed_forest_evergreen_broad_leaf,2019-01-01,40762.7885895189
12570,closed_forest_evergreen_broad_leaf,2019-01-01,305.987319834576
12572,closed_forest_evergreen_broad_leaf,2019-01-01,837.426439773784
20224,closed_forest_evergreen_broad_leaf,2019-01-01,81600.9053023435
20230,closed_forest_evergreen_broad_leaf,2019-01-01,108017.08892784
28850,closed_forest_evergreen_broad_leaf,2019-01-01,14747.9562453372
30604,closed_forest_evergreen_broad_leaf,2019-01-01,112765.566367849
30605,closed_forest_evergreen_broad_leaf,2019-01-01,136032.819512909
30606,closed_forest_evergreen_broad_leaf,2019-01-01,34096.3951292764
30614,closed_forest_evergreen_broad_leaf,2019-01-01,32450.3148531778
30618,closed_forest_evergreen_broad_leaf,2019-01-01,74235.2551732205
67670,closed_forest_evergreen_broad_leaf,2019-01-01,60094.8068038701
102817,closed_forest_evergreen_broad_leaf,2019-01-01,30308.0694298865
102910,closed_forest_evergreen_broad_leaf,2019-01-01,6278.64900719545
107569,closed_forest_evergreen_broad_leaf,2019-01-01,27228.283011177
115079,closed_forest_evergreen_broad_leaf,2019-01-01,1594.57678021927
116297,closed_forest_evergreen_broad_leaf,2019-01-01,16046.3048265049
220034,closed_forest_evergreen_broad_leaf,2019-01-01,106052.945351858
301932,closed_forest_evergreen_broad_leaf,2019-01-01,4475.77870544497
302086,closed_forest_evergreen_broad_leaf,2019-01-01,1249.97029115337
306780,closed_forest_evergreen_broad_leaf,2019-01-01,236168.94511249
342347,closed_forest_evergreen_broad_leaf,2019-01-01,121530.114115623
902858,closed_forest_evergreen_broad_leaf,2019-01-01,240318.289127627
227,closed_forest_mixed,2019-01-01,47.6305370765179
30605,closed_forest_mixed,2019-01-01,8.10950847279429
107569,closed_forest_mixed,2019-01-01,40.5201132661521
197,closed_forest_unknown,2019-01-01,384.592307477644
227,closed_forest_unknown,2019-01-01,924.658597544554
3305,closed_forest_unknown,2019-01-01,96.3006196963072
3306,closed_forest_unknown,2019-01-01,25.5412121208131
3307,closed_forest_unknown,2019-01-01,46.3779515459239
3311,closed_forest_unknown,2019-01-01,764.252906576742
3314,closed_forest_unknown,2019-01-01,3048.86860877662
12226,closed_forest_unknown,2019-01-01,322.087371086991
12229,closed_forest_unknown,2019-01-01,147.369173912182
12241,closed_forest_unknown,2019-01-01,294.170177178877
12570,closed_forest_unknown,2019-01-01,22.1056858739525
12572,closed_forest_unknown,2019-01-01,68.6254618199676
20224,closed_forest_unknown,2019-01-01,1551.2561024603
20230,closed_forest_unknown,2019-01-01,54.5856314697504
28850,closed_forest_unknown,2019-01-01,1104.1016221206
30604,closed_forest_unknown,2019-01-01,266.893354390472
30605,closed_forest_unknown,2019-01-01,1234.03248375507
30606,closed_forest_unknown,2019-01-01,33.5956009321183
30614,closed_forest_unknown,2019-01-01,201.024573772064
30618,closed_forest_unknown,2019-01-01,6130.02964012727
67670,closed_forest_unknown,2019-01-01,231.362932890919
102817,closed_forest_unknown,2019-01-01,4.6199214704901
102910,closed_forest_unknown,2019-01-01,785.691759616463
107569,closed_forest_unknown,2019-01-01,377.425750450402
115079,closed_forest_unknown,2019-01-01,126.778488878638
116297,closed_forest_unknown,2019-01-01,24.3614106135309
220034,closed_forest_unknown,2019-01-01,11277.015305594
301932,closed_forest_unknown,2019-01-01,13.9150581644088
302086,closed_forest_unknown,2019-01-01,32.5574629404366
306780,closed_forest_unknown,2019-01-01,596.075297618288
342347,closed_forest_unknown,2019-01-01,2249.19475187165
902858,closed_forest_unknown,2019-01-01,2230.40060292107
227,cropland,2019-01-01,5926.84409516389
3305,cropland,2019-01-01,18.5688410579324
3306,cropland,2019-01-01,3.48224556753933
3307,cropland,2019-01-01,411.44924516428
3311,cropland,2019-01-01,68.628632972768
3314,cropland,2019-01-01,37.2394390776306
12226,cropland,2019-01-01,139.101171391448
12229,cropland,2019-01-01,3.48008280354738
12570,cropland,2019-01-01,1052.92481536664
12572,cropland,2019-01-01,953.809753401961
20224,cropland,2019-01-01,485.437506776623
20230,cropland,2019-01-01,6.96919661021233
28850,cropland,2019-01-01,317.374278200394
30605,cropland,2019-01-01,37810.84151083
30606,cropland,2019-01-01,429.949048864356
30614,cropland,2019-01-01,11656.6931353804
30618,cropland,2019-01-01,158492.963435798
67670,cropland,2019-01-01,141.789875051523
102910,cropland,2019-01-01,3917.64101754763
107569,cropland,2019-01-01,6390.58993224641
115079,cropland,2019-01-01,931.695178721177
116297,cropland,2019-01-01,115.998182776424
220034,cropland,2019-01-01,1.14336723344922
302086,cropland,2019-01-01,215.128495855754
306780,cropland,2019-01-01,989.209080431377
342347,cropland,2019-01-01,1251.90705484971
902858,cropland,2019-01-01,165368.611717928
227,herbaceous_vegetation,2019-01-01,560.038788760738
3305,herbaceous_vegetation,2019-01-01,1073.15013764033
3307,herbaceous_vegetation,2019-01-01,20.8702187655211
3311,herbaceous_vegetation,2019-01-01,166.315234441742
3314,herbaceous_vegetation,2019-01-01,16.2923189750016
12226,herbaceous_vegetation,2019-01-01,363.677051002866
12570,herbaceous_vegetation,2019-01-01,94.2375510588556
12572,herbaceous_vegetation,2019-01-01,202.387731090922
20224,herbaceous_vegetation,2019-01-01,988.979411743292
20230,herbaceous_vegetation,2019-01-01,12.7754154231548
28850,herbaceous_vegetation,2019-01-01,17.438262967515
30605,herbaceous_vegetation,2019-01-01,1510.31074395862
30606,herbaceous_vegetation,2019-01-01,81.1288749777258
30614,herbaceous_vegetation,2019-01-01,2336.14976363626
30618,herbaceous_vegetation,2019-01-01,7858.6486384348
